importId,code,productCategory.id,name,description,salePrice,saleCurrency.code,procurementMethodSelect,productTypeSelect,purchaseCurrency.code,purchasePrice,unit.labelToPrinting,picture.fileName,internalDescription,purchasesUnit.labelToPrinting,costPrice,netMass,massUnit.labelToPrinting,width,length,height,lengthUnit.labelToPrinting,fullName,productAttrs
209-TOOT-002,209-TOOT-002,71,2Min Tooth Shaped Timer,2 minute Tooth Shaped Timer,34.56,USD,buyAndProduce,storable,USD,34.56,ea,209-TOOT-002.jpg,2 Minute Tooth Shaped Timer,ea,,3,lbs,8,13,4,in,[209-TOOT-002] 2Min Tooth Shaped Timer,"{""partNumber"":""2Min Tooth Shaped Timer"",""company"":[{""id"":1}],""partDescription"":""2 Minute Tooth Shaped Timer"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""5""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""5""},""cfpImprinting"":""""}"
209-TOOT-DD,209-TOOT-DD,71,2Min Tooth Shaped - Delta Dental,2 Minute Tooth Shaped Timer with Delta Dental Logo -  - 144ct,0.48,USD,buyAndProduce,storable,USD,0.48,ea,209-TOOT-DD.jpg,2 Minute Tooth Timer with Delta Dental Logo,ea,,0,lbs,0,0,0,ft,[209-TOOT-DD] 2Min Tooth Shaped - Delta Dental,"{""partNumber"":""2Min Tooth Shaped DD"",""company"":[{""id"":1}],""partDescription"":""2 Minute Tooth Timer with Delta Dental Logo"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""Delta Dental""}"
130-MC-102-TS,130-MC-102-TS,6,MC-102 Tongue Scraper,Tongue Scraper blue/white,0,USD,buyAndProduce,storable,USD,0,ea,130-MC-102-TS.jpg,Tongue Scraper blue/white,ea,,0,lbs,0,0,0,ft,[130-MC-102-TS] MC-102 Tongue Scraper,"{""partNumber"":""MC-102 Tongue Scraper"",""company"":[{""id"":1}],""partDescription"":""Tongue Scraper blue/white"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
100-MMDE,100-MMDE,2,MMDE - Mouth Mirror,DE Mouth Mirrors   - 144ct,0,USD,buyAndProduce,storable,USD,0,ea,100-MMDE.jpg,DE Mouth Mirrors   - 144ct,ea,,2,lbs,8,8,5,in,[100-MMDE] MMDE - Mouth Mirror,"{""partNumber"":""MMDE"",""company"":[{""id"":1}],""partDescription"":""DE Mouth Mirrors   - 144ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""5""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""5""},""cfpImprinting"":""""}"
130-STC-01-TS,130-STC-01-TS,6,STC-01-Tongue Scraper,Tongue Cleaner / Scraper   - 144ct,54.72,USD,buyAndProduce,storable,USD,54.72,ea,130-STC-01-TS.jpg,Tongue Cleaner / Scraper   - 144ct,ea,,0,lbs,0,0,0,ft,[130-STC-01-TS] STC-01-Tongue Scraper,"{""partNumber"":""STC-01-Tongue Scraper"",""company"":[{""id"":1}],""partDescription"":""Tongue Cleaner / Scraper   - 144ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
100-500-DD,100-500-DD,2,500-Delta Dental ,Delta Dental Branded Adult Tongue Cleaner Toothbrush  - 144ct,50.4,USD,buyAndProduce,storable,USD,50.4,ea,100-500-DD.jpg,Delta Dental Branded Adult Tongue Cleaner Toothbrush  - 144ct,ea,,6,lbs,10,10,9,in,[100-500-DD] 500-Delta Dental ,"{""partNumber"":""500-Delta Dental "",""company"":[{""id"":1}],""partDescription"":""Delta Dental Branded Adult Tongue Cleaner Toothbrush  - 144ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""5""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""5""},""cfpImprinting"":""""}"
100-500-Z,100-500-Z,2,500Z,Versatile 500Compact Tongue Cleaner Toothbrushes  - 144ct,80.64,USD,buyAndProduce,storable,USD,80.64,ea,100-500-Z.jpg,Versatile 500Compact Tongue Cleaner Toothbrushes  - 144ct,ea,,6,lbs,10,10,9,in,[100-500-Z] 500Z,"{""partNumber"":""500Z"",""company"":[{""id"":1}],""partDescription"":""Versatile 500Compact Tongue Cleaner Toothbrushes  - 144ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""5""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""5""},""cfpImprinting"":""""}"
900-FMP-3PLY-K,900-FMP-3PLY-K,57,Face Mask-3 Ply Kids,Kid's 3 ply Face Masks 50ct,21.5,USD,buyAndProduce,storable,USD,21.5,ea,900-FMP-3PLY-K.jpg,Kid's 3 ply Face Masks 50ct,ea,,0,lbs,0,0,0,ft,[900-FMP-3PLY-K] Face Mask-3 Ply Kids,"{""partNumber"":""Face Mask-3 Ply Kids"",""company"":[{""id"":1}],""partDescription"":""Kid's 3 ply Face Masks 50ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
900-FM-3PLY-A,900-FM-3PLY-A,57,Face Mask-3 Ply,3 Ply Medical Grade Face Mask-50ct Box,30,USD,buyAndProduce,storable,USD,30,ea,900-FM-3PLY-A.jpg,3 Ply Medical Grade Face Mask-50ct Box,ea,,0,lbs,0,0,0,ft,[900-FM-3PLY-A] Face Mask-3 Ply,"{""partNumber"":""Face Mask-3 Ply"",""company"":[{""id"":1}],""partDescription"":""3 Ply Medical Grade Face Mask-50ct Box"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-900-MASK-MBR,500-900-MASK-MBR,35,Aetna-Mask-blk,3 ply Disposable Face mask - Aetna Bulk  -  50ct,22,USD,buyAndProduce,storable,USD,22,ea,500-900-MASK-MBR.jpg,3 ply Disposable Face mask - Aetna Bulk  -  50ct,ea,,0,lbs,0,0,0,ft,[500-900-MASK-MBR] Aetna-Mask-blk,"{""partNumber"":""Aetna-Mask-blk"",""company"":[{""id"":1}],""partDescription"":""3 ply Disposable Face mask - Aetna Bulk  -  50ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-900-MASK-FREE,500-900-MASK-FREE,35,Aetna-Mask-Free,1 FREE 3 Ply mask with every Aetna order,0,USD,buyAndProduce,storable,USD,0,ea,500-900-MASK-FREE.jpg,1 FREE 3 Ply mask with every Aetna order,ea,,0,lbs,0,0,0,ft,[500-900-MASK-FREE] Aetna-Mask-Free,"{""partNumber"":""Aetna-Mask-Free"",""company"":[{""id"":1}],""partDescription"":""1 FREE 3 Ply mask with every Aetna order"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-900-KN95-BLK,500-900-KN95-BLK,35,Aetna-KN95-Mask-Bulk,500-KN95 Non-Surgical Face Mask - Aetna Bulk - 50ct,117.5,USD,buyAndProduce,storable,USD,117.5,ea,500-900-KN95-BLK.jpg,KN95 Non-Surgical Face Mask - Aetna Bulk - 50ct,ea,,0,lbs,0,0,0,ft,[500-900-KN95-BLK] Aetna-KN95-Mask-Bulk,"{""partNumber"":""Aetna-KN95-Mask-Bulk"",""company"":[{""id"":1}],""partDescription"":""KN95 Non-Surgical Face Mask - Aetna Bulk - 50ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-900-KN95-MBR,500-900-KN95-MBR,35,Aetna-KN95-Mask-Member,KN95 Non-Surgical Face Mask - Aetna Member - 50ct,117.5,USD,buyAndProduce,storable,USD,117.5,ea,500-900-KN95-MBR.jpg,KN95 Non-Surgical Face Mask - Aetna member- 50ct,ea,,0,lbs,0,0,0,ft,[500-900-KN95-MBR] Aetna-KN95-Mask-Member,"{""partNumber"":""Aetna-KN95-Mask-Member"",""company"":[{""id"":1}],""partDescription"":""KN95 Non-Surgical Face Mask - Aetna member- 50ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-900-MASK-KN95-ZD,500-900-MASK-KN95-ZD,35,Mask-KN95-ZDental,Z Dental - KN95 Non-Medical Face Mask - 50ct,47,USD,buyAndProduce,storable,USD,47,ea,500-900-MASK-KN95-ZD.jpg,Z Dental - KN95 Non-Medical Face Mask - 50ct,ea,,1.3,lbs,8,13,5,in,[500-900-MASK-KN95-ZD] Mask-KN95-ZDental,"{""partNumber"":""Mask-KN95-ZDental"",""company"":[{""id"":1}],""partDescription"":""Z Dental - KN95 Non-Medical Face Mask - 50ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""5""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""5""},""cfpImprinting"":""""}"
500-900-3PLY-AETNA-MBR,500-900-3PLY-AETNA-MBR,35,Aetna-Mask-Member,3 Ply Non-Surgical  Mask - Aetna Member - 50ct,16,USD,buyAndProduce,storable,USD,16,ea,500-900-3PLY-AETNA-MBR.jpg,3 Ply Disposable Face Mask - Aetna Member - 50ct,ea,,0,lbs,0,0,0,ft,[500-900-3PLY-AETNA-MBR] Aetna-Mask-Member,"{""partNumber"":""Aetna-Mask-Member"",""company"":[{""id"":1}],""partDescription"":""3 Ply Disposable Face Mask - Aetna Member - 50ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-MASK-3PLY-ZD,500-MASK-3PLY-ZD,35,Mask 3Ply-ZDental,Z Dental - Disposable 3Ply Face Mask -  50ct,22,USD,buyAndProduce,storable,USD,22,ea,500-MASK-3PLY-ZD.jpg,Z Dental - Disposable 3Ply Face Mask -  50ct,ea,,0,lbs,0,0,0,ft,[500-MASK-3PLY-ZD] Mask 3Ply-ZDental,"{""partNumber"":""Mask 3Ply-ZDental"",""company"":[{""id"":1}],""partDescription"":""Z Dental - Disposable 3Ply Face Mask -  50ct"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-910-FS-BLK,500-910-FS-BLK,35,Aetna-FaceShield-Bulk,Face Shield -  Aetna -  20ct - Bulk,23.8,USD,buyAndProduce,storable,USD,23.8,ea,500-910-FS-BLK.jpg,Face Shield -  Aetna -  20ct - Bulk,ea,,0,lbs,0,0,0,ft,[500-910-FS-BLK] Aetna-FaceShield-Bulk,"{""partNumber"":""Aetna-FaceShield-Bulk"",""company"":[{""id"":1}],""partDescription"":""Face Shield -  Aetna -  20ct - Bulk"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":false,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-910-FS-LOUPE-BLK,500-910-FS-LOUPE-BLK,35,Aetna-FaceShield-LP-Bulk,Face Shield w/ space for loupe - Aetna - 20ct - Bulk,43.8,USD,buyAndProduce,storable,USD,43.8,ea,500-910-FS-LOUPE-BLK.jpg,Face Shield w/ space for loupe - Aetna - 20ct - Bulk,ea,,0,lbs,0,0,0,ft,[500-910-FS-LOUPE-BLK] Aetna-FaceShield-LP-Bulk,"{""partNumber"":""Aetna-FaceShield-LP-Bulk"",""company"":[{""id"":1}],""partDescription"":""Face Shield w/ space for loupe - Aetna - 20ct - Bulk"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":false,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-ZD-FW,300-ZD-FW,13,Z Dental Featherweight,Lightweight electric toothbrush,39.95,USD,buyAndProduce,storable,USD,39.95,ea,300-ZD-FW.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[300-ZD-FW] Z Dental Featherweight,"{""partNumber"":""Z Dental Featherweight"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-300-ZD-FW-AETNA,500-300-ZD-FW-AETNA,35,Z Dental Featherweight,Lightweight electric toothbrush,29.95,USD,buyAndProduce,storable,USD,29.95,ea,500-300-ZD-FW-AETNA.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[500-300-ZD-FW-AETNA] Z Dental Featherweight,"{""partNumber"":""Z Dental Featherweight"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-ZD-FW-ALTUS,300-ZD-FW-ALTUS,13,Z Dental Featherweight,Lightweight electric toothbrush,39.95,USD,buyAndProduce,storable,USD,39.95,ea,300-ZD-FW-ALTUS.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[300-ZD-FW-ALTUS] Z Dental Featherweight,"{""partNumber"":""Z Dental Featherweight"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-ZD-FW-DCPG,300-ZD-FW-DCPG,13,Z Dental Featherweight,Lightweight electric toothbrush,29.95,USD,buyAndProduce,storable,USD,29.95,ea,300-ZD-FW-DCPG.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[300-ZD-FW-DCPG] Z Dental Featherweight,"{""partNumber"":""Z Dental Featherweight"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-300-ZD-FW-DD,600-300-ZD-FW-DD,36,Z Dental Featherweight-Delta Dental (DD),Lightweight Featherweight electric toothbrush with Delta Dental branding,23.5,USD,buyAndProduce,storable,USD,23.5,ea,600-300-ZD-FW-DD.jpg,Lightweight electric toothbrush with Delta Dental branding,ea,,0,lbs,0,0,0,ft,[600-300-ZD-FW-DD] Z Dental Featherweight-Delta Dental (DD),"{""partNumber"":""Z Dental Featherweight-Delta Dental (DD)"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush with Delta Dental branding"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-300-ZD-FW-DDAZ,600-300-ZD-FW-DDAZ,36,Z Dental Featherweight-Delta Dental of Arizona (DDAZ),Lightweight electric toothbrush,39.95,USD,buyAndProduce,storable,USD,39.95,ea,600-300-ZD-FW-DDAZ.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[600-300-ZD-FW-DDAZ] Z Dental Featherweight-Delta Dental of Arizona (DDAZ),"{""partNumber"":""Z Dental Featherweight-Delta Dental of Arizona (DDAZ)"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-300-ZD-FW-DDID,600-300-ZD-FW-DDID,36,Z Dental Featherweight-Delta Dental of Idaho (DDID),Lightweight electric toothbrush,39.95,USD,buyAndProduce,storable,USD,39.95,ea,600-300-ZD-FW-DDID.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[600-300-ZD-FW-DDID] Z Dental Featherweight-Delta Dental of Idaho (DDID),"{""partNumber"":""Z Dental Featherweight-Delta Dental of Idaho (DDID)"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-300-ZD-FW-DDMA,600-300-ZD-FW-DDMA,36,Z Dental Featherweight-Delta Dental of Massachusetts ,Lightweight electric toothbrush,29.95,USD,buyAndProduce,storable,USD,29.95,ea,600-300-ZD-FW-DDMA.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[600-300-ZD-FW-DDMA] Z Dental Featherweight-Delta Dental of Massachusetts ,"{""partNumber"":""Z Dental Featherweight-Delta Dental of Massachusetts "",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
600-300-ZD-FW-DDRI,600-300-ZD-FW-DDRI,36,Z Dental Featherweight-Delta Dental of Rhode Island (DDRI),Lightweight electric toothbrush,39.95,USD,buyAndProduce,storable,USD,39.95,ea,600-300-ZD-FW-DDRI.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[600-300-ZD-FW-DDRI] Z Dental Featherweight-Delta Dental of Rhode Island (DDRI),"{""partNumber"":""Z Dental Featherweight-Delta Dental of Rhode Island (DDRI)"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-ZD-FW-DOMINION,300-ZD-FW-DOMINION,13,Z Dental Featherweight-Dominion,Lightweight electric toothbrush,39.95,USD,buyAndProduce,storable,USD,39.95,ea,300-ZD-FW-DOMINION.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[300-ZD-FW-DOMINION] Z Dental Featherweight-Dominion,"{""partNumber"":""Z Dental Featherweight-Dominion"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-ZD-FW-GA,300-ZD-FW-GA,13,Z Dental Featherweight,Z Dental Featherweight (GA),32,USD,buyAndProduce,storable,USD,32,ea,300-ZD-FW-GA.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[300-ZD-FW-GA] Z Dental Featherweight,"{""partNumber"":""Z Dental Featherweight"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-ZD-FW-GETRH,300-ZD-FW-GETRH,13,Z Dental Featherweight,Lightweight electric toothbrush,79,USD,buyAndProduce,storable,USD,79,ea,300-ZD-FW-GETRH.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[300-ZD-FW-GETRH] Z Dental Featherweight,"{""partNumber"":""Z Dental Featherweight"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-ZD-FW-NWFA,300-ZD-FW-NWFA,13,Z Dental Featherweight,Z Dental Featherweight (NWFA),31,USD,buyAndProduce,storable,USD,31,ea,300-ZD-FW-NWFA.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[300-ZD-FW-NWFA] Z Dental Featherweight,"{""partNumber"":""Z Dental Featherweight"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-ZD-FW-ORTHO,300-ZD-FW-ORTHO,13,Z Dental Featherweight,Lightweight electric toothbrush,32,USD,buyAndProduce,storable,USD,32,ea,300-ZD-FW-ORTHO.jpg,Lightweight electric toothbrush,ea,,0,lbs,0,0,0,ft,[300-ZD-FW-ORTHO] Z Dental Featherweight,"{""partNumber"":""Z Dental Featherweight"",""company"":[{""id"":1}],""partDescription"":""Lightweight electric toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
300-ZS-MINI-ZD,300-ZS-MINI-ZD,13,Z Sonic Mini-Z Dental,Z Dental - Z Sonic Mini,10,USD,buyAndProduce,storable,USD,10,ea,300-ZS-MINI-ZD.jpg,Z Dental - Z Sonic Mini,ea,,4,oz,6,8,1,in,[300-ZS-MINI-ZD] Z Sonic Mini-Z Dental,"{""partNumber"":""Z Sonic Mini-Z Dental"",""company"":[{""id"":1}],""partDescription"":""Z Dental - Z Sonic Mini"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""5""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""5""},""cfpImprinting"":""""}"
300-ZS-MINI,300-ZS-MINI,13,Z Sonic Mini,Z Sonic Mini,99.95,USD,buyAndProduce,storable,USD,99.95,ea,300-ZS-MINI.jpg,Z Sonic Mini,ea,,0,lbs,0,0,0,ft,[300-ZS-MINI] Z Sonic Mini,"{""partNumber"":""Z Sonic Mini"",""company"":[{""id"":1}],""partDescription"":""Z Sonic Mini"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Arizona Department of Revenue"",""vendorPartNumber"":""Z Sonic Mini"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
310-ZS-MINI-Y-RH-MBR,310-ZS-MINI-Y-RH-MBR,14,Z Sonic Mini,100-Aetna Member - Z Sonic Mini Replacement Heads,3.5,USD,buyAndProduce,storable,USD,3.5,ea,310-ZS-MINI-Y-RH-MBR.jpg,Z Sonic Mini,ea,,1,oz,0,0,0,ft,[310-ZS-MINI-Y-RH-MBR] Z Sonic Mini,"{""partNumber"":""Z Sonic Mini"",""company"":[{""id"":1}],""partDescription"":""Z Sonic Mini"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""4""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":""Arizona Department of Revenue"",""vendorPartNumber"":""Z Sonic Mini"",""vendorUom"":{""id"":""4""},""cfpImprinting"":""""}"
500-100-ZS-MINI-BLK,500-100-ZS-MINI-BLK,35,Z Sonic Mini-Aetna Bulk,Aetna Bulk - Z Sonic Mini Electric Toothbrush - (Minimum 50ct),15.95,USD,buyAndProduce,storable,USD,15.95,ea,500-100-ZS-MINI-BLK.jpg,Aetna Bulk - Z Sonic Mini Electric Toothbrush - (Minimum 50ct),ea,,4,oz,6,8,1,in,[500-100-ZS-MINI-BLK] Z Sonic Mini-Aetna Bulk,"{""partNumber"":""Z Sonic Mini-Aetna Bulk"",""company"":[{""id"":1}],""partDescription"":""Aetna Bulk - Z Sonic Mini Electric Toothbrush - (Minimum 50ct)"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""5""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""5""},""cfpImprinting"":""""}"
500-100-ZS-MINI-MBR,500-100-ZS-MINI-MBR,35,Z Sonic Mini-Aetna Member,100-Aetna Member - Z Sonic Mini Electric Toothbrush,15.95,USD,buyAndProduce,storable,USD,15.95,ea,500-100-ZS-MINI-MBR.jpg,Aetna Member - Z Sonic Mini Electric Toothbrush,ea,,4,oz,6,8,1,in,[500-100-ZS-MINI-MBR] Z Sonic Mini-Aetna Member,"{""partNumber"":""Z Sonic Mini-Aetna Member"",""company"":[{""id"":1}],""partDescription"":""Aetna Member - Z Sonic Mini Electric Toothbrush"",""partDetails"":"""",""upc"":"""",""sizeUom"":{""id"":""5""},""productDetails"":"""",""productUpc"":"""",""productActive"":true,""productTaxable"":true,""vendor"":"""",""vendorPartNumber"":"""",""vendorUom"":{""id"":""5""},""cfpImprinting"":""""}"
